account_id,customer_id,branch_id,account_type,status,open_date,balance,currency,interest_rate
ACC00000311,CUST0005977,BR0029,Savings,Active,2025-04-19,26510.89,INR,7.68
ACC00000312,CUST0007530,BR0006,Current,Active,2024-02-05,59153.79,INR,4.4
ACC00000313,CUST0003125,BR0004,Savings,Active,2024-05-22,50241.18,INR,7.19
ACC00000314,CUST0004883,BR0001,Savings,Active,2022-02-18,27511.79,INR,3.85
ACC00000315,CUST0007120,BR0035,Current,Active,2018-11-05,3849.01,INR,5.89
ACC00000316,CUST0008721,BR0048,Savings,Active,2024-06-25,74306.35,INR,7.32
ACC00000317,CUST0008690,BR0047,Savings,Active,2026-01-30,25286.2,INR,3.07
ACC00000318,CUST0006783,BR0026,Savings,Active,2021-01-30,142977.64,INR,5.86
ACC00000319,CUST0006299,BR0029,Savings,Dormant,2025-12-17,270614.29,INR,5.29
ACC00000320,CUST0007147,BR0011,Savings,Active,2024-10-26,3597.38,INR,5.18
ACC00000321,CUST0001811,BR0004,FD,Active,2025-02-13,41401.42,INR,4.83
ACC00000322,CUST0007915,BR0022,Current,Active,2019-05-13,426252.78,INR,6.23
ACC00000323,CUST0002846,BR0033,Savings,Dormant,2022-10-28,6958.37,INR,6.5
ACC00000324,CUST0002126,BR0034,NRI,Active,2020-05-20,31995.34,INR,6.41
ACC00000325,CUST0007342,BR0031,Savings,Active,2023-01-13,36049.73,INR,3.21
ACC00000326,CUST0000320,BR0010,Savings,Active,2024-10-03,94110.85,INR,4.5
ACC00000327,CUST0008087,BR0035,Savings,Closed,2025-11-11,32865.5,INR,5.3
ACC00000328,CUST0003364,BR0028,RD,Active,2020-12-03,33397.06,INR,8.26
ACC00000329,CUST0003387,BR0023,Current,Active,2024-01-16,4185.26,INR,6.58
ACC00000330,CUST0003339,BR0049,Current,Active,2024-02-06,98138.01,INR,5.39
ACC00000331,CUST0008178,BR0012,Savings,Active,2018-03-18,7618.98,INR,6.35
ACC00000332,CUST0008437,BR0029,Savings,Closed,2020-12-24,118915.95,INR,6.99
ACC00000333,CUST0006735,BR0002,Current,Active,2025-04-02,149353.84,INR,5.87
ACC00000334,CUST0007259,BR0013,Savings,Active,2025-06-27,3573.12,EUR,7.87
ACC00000335,CUST0000870,BR0036,Savings,Active,2025-10-07,18465.49,INR,4.83
ACC00000336,CUST0001460,BR0047,FD,Active,2022-03-06,83470.23,INR,7.05
ACC00000337,CUST0006785,BR0026,Savings,Active,2026-02-19,2395.75,INR,2.82
ACC00000338,CUST0004110,BR0017,Savings,Active,2025-10-25,36283.82,INR,3.94
ACC00000339,CUST0007043,BR0043,Savings,Dormant,2018-05-15,3518.0,INR,5.46
ACC00000340,CUST0006430,BR0033,Savings,Active,2022-09-03,111894.66,INR,8.34
ACC00000341,CUST0008863,BR0022,Savings,Active,2020-12-31,149354.3,INR,6.9
ACC00000342,CUST0000686,BR0002,Savings,Dormant,2022-09-30,19446.11,INR,2.63
ACC00000343,CUST0005028,BR0010,FD,Active,2022-03-31,17960.3,INR,6.92
ACC00000344,CUST0001975,BR0039,Savings,Active,2020-07-19,1323.06,INR,3.68
ACC00000345,CUST0007595,BR0026,Current,Active,2022-05-27,122902.54,INR,7.17
ACC00000346,CUST0009204,BR0030,Savings,Active,2026-02-22,47379.8,INR,7.78
ACC00000347,CUST0009577,BR0022,Savings,Active,2025-09-15,49803.24,INR,7.3
ACC00000348,CUST0004139,BR0011,RD,Dormant,2025-10-29,19469.61,INR,3.83
ACC00000349,CUST0009103,BR0022,Current,Active,2024-08-16,30010.43,INR,6.44
ACC00000350,CUST0001318,BR0024,Current,Closed,2023-01-27,13708.35,INR,8.42
ACC00000351,CUST0005465,BR0029,Savings,Active,2022-01-02,3029.42,INR,8.22
ACC00000352,CUST0005116,BR0010,Savings,Active,2022-05-14,354071.74,INR,8.49
ACC00000353,CUST0007410,BR0034,Savings,Active,2025-02-05,5860.22,INR,5.74
ACC00000354,CUST0000567,BR0046,Current,Active,2021-02-25,2469.95,INR,4.58
ACC00000355,CUST0007896,BR0025,Savings,Active,2021-11-10,100233.49,INR,5.06
ACC00000356,CUST0009658,BR0021,Savings,Active,2021-07-27,16135.09,USD,3.04
ACC00000357,CUST0009400,BR0039,Savings,Dormant,2021-05-19,7945.56,INR,6.57
ACC00000358,CUST0007298,BR0013,RD,Active,2020-04-05,4957.96,INR,3.88
ACC00000359,CUST0002466,BR0002,Savings,Active,2020-10-31,87954.52,EUR,7.31
ACC00000360,CUST0004145,BR0006,FD,Active,2022-12-21,243.56,INR,8.21
ACC00000361,CUST0004349,BR0001,Current,Active,2022-12-07,59639.43,EUR,4.69
ACC00000362,CUST0003927,BR0028,Savings,Active,2024-07-18,16257.06,INR,6.45
ACC00000363,CUST0007560,BR0022,Current,Active,2020-12-07,90619.46,EUR,7.45
ACC00000364,CUST0004011,BR0011,Savings,Active,2022-01-09,113218.12,INR,3.91
ACC00000365,CUST0002878,BR0039,FD,Active,2026-02-21,222700.06,INR,3.86
ACC00000366,CUST0001401,BR0005,Current,Active,2025-08-22,475876.09,INR,3.0
ACC00000367,CUST0006708,BR0018,Savings,Active,2021-08-30,1650.07,INR,4.26
ACC00000368,CUST0009761,BR0020,Current,Active,2020-02-14,1179.28,INR,7.83
ACC00000369,CUST0000741,BR0012,Savings,Closed,2025-12-12,26772.92,INR,3.13
ACC00000370,CUST0006331,BR0021,Savings,Dormant,2025-04-21,58368.63,INR,4.21
ACC00000371,CUST0008892,BR0027,Savings,Active,2022-05-02,13650.37,INR,7.62
ACC00000372,CUST0000703,BR0050,NRI,Active,2025-05-05,422.04,INR,7.49
ACC00000373,CUST0006256,BR0041,Current,Active,2024-05-03,16208.25,INR,3.16
ACC00000374,CUST0004389,BR0034,RD,Active,2020-01-10,51675.66,USD,6.84
ACC00000375,CUST0009148,BR0018,Savings,Active,2020-08-15,4312.41,INR,4.72
ACC00000376,CUST0009066,BR0034,Savings,Active,2023-05-10,14473.61,INR,2.77
ACC00000377,CUST0007128,BR0002,Savings,Active,2024-06-04,7331.16,INR,2.8
ACC00000378,CUST0001821,BR0014,Savings,Active,2021-09-26,1970.9,USD,4.47
ACC00000379,CUST0007907,BR0039,Savings,Active,2023-07-13,4204.05,INR,7.44
ACC00000380,CUST0004745,BR0001,RD,Active,2018-12-21,28982.9,INR,7.64
ACC00000381,CUST0004392,BR0028,Savings,Active,2019-08-26,66806.82,INR,7.72
ACC00000382,CUST0001380,BR0041,Savings,Active,2023-02-28,19046.55,INR,3.6
ACC00000383,CUST0008471,BR0027,Savings,Active,2023-11-24,7016.89,INR,5.98
ACC00000384,CUST0008039,BR0030,Current,Active,2024-01-29,22472.16,INR,3.01
ACC00000385,CUST0004348,BR0022,Current,Active,2025-08-15,50752.26,INR,7.56
ACC00000386,CUST0009224,BR0012,RD,Active,2021-07-18,9504.22,INR,8.0
ACC00000387,CUST0001344,BR0001,FD,Active,2020-12-16,76239.87,USD,6.91
ACC00000388,CUST0005271,BR0033,Savings,Active,2018-09-30,11034.25,INR,3.07
ACC00000389,CUST0000605,BR0041,Savings,Active,2021-04-25,49014.84,USD,4.17
ACC00000390,CUST0006520,BR0048,Current,Active,2022-02-16,1486.04,INR,7.23
ACC00000391,CUST0007533,BR0049,Savings,Active,2022-12-14,319216.34,USD,5.81
ACC00000392,CUST0006584,BR0001,Current,Active,2022-06-03,98489.55,INR,3.35
ACC00000393,CUST0000592,BR0005,Savings,Active,2022-11-29,8940.66,INR,8.46
ACC00000394,CUST0008039,BR0048,Savings,Active,2018-11-07,56453.4,INR,5.87
ACC00000395,CUST0006164,BR0005,Current,Dormant,2019-03-27,61169.36,INR,3.17
ACC00000396,CUST0003955,BR0007,Savings,Active,2023-10-26,2176.29,INR,4.36
ACC00000397,CUST0008204,BR0020,Savings,Active,2022-05-22,44269.1,INR,8.11
ACC00000398,CUST0006780,BR0026,FD,Dormant,2025-08-30,3064.29,INR,4.89
ACC00000399,CUST0000122,BR0049,NRI,Active,2024-07-27,30787.94,INR,4.97
ACC00000400,CUST0002277,BR0006,Savings,Active,2021-11-01,3131.57,INR,6.75
ACC00000401,CUST0008096,BR0026,Current,Active,2018-07-03,1066.76,INR,5.82
ACC00000402,CUST0007077,BR0003,Savings,Dormant,2018-03-30,6214.75,INR,4.16
ACC00000403,CUST0000878,BR0039,Savings,Active,2020-05-11,8425.69,INR,6.01
ACC00000404,CUST0000786,BR0014,Current,Active,2019-06-11,75451.28,INR,3.01
ACC00000405,CUST0002077,BR0049,Current,Active,2022-07-18,2969.23,INR,3.48
ACC00000406,CUST0005672,BR0014,Savings,Dormant,2025-08-25,16048.31,INR,7.75
ACC00000407,CUST0000101,BR0020,FD,Active,2018-10-22,11942.79,INR,3.41
ACC00000408,CUST0008568,BR0044,Savings,Active,2022-10-04,181061.59,INR,6.66
ACC00000409,CUST0008838,BR0009,Savings,Active,2018-09-11,4094.47,INR,4.58
ACC00000410,CUST0003383,BR0006,Savings,Active,2018-11-14,36913.81,INR,6.67
ACC00000411,CUST0005961,BR0002,Current,Closed,2022-01-24,113835.85,INR,5.19
ACC00000412,CUST0006344,BR0038,Savings,Active,2025-01-18,13032.28,INR,2.54
ACC00000413,CUST0004817,BR0041,Savings,Active,2022-07-24,41823.25,INR,4.44
ACC00000414,CUST0002024,BR0043,Savings,Active,2025-04-02,9059.42,USD,6.65
ACC00000415,CUST0007293,BR0033,Savings,Active,2022-01-03,29795.22,EUR,3.47
ACC00000416,CUST0001046,BR0044,Savings,Active,2020-09-01,157419.12,INR,6.59
ACC00000417,CUST0002098,BR0005,Current,Active,2018-11-05,185363.51,INR,7.58
ACC00000418,CUST0003823,BR0013,FD,Dormant,2020-10-31,37805.63,INR,3.31
ACC00000419,CUST0004822,BR0015,RD,Dormant,2018-07-21,7618.15,INR,3.9
ACC00000420,CUST0003867,BR0045,NRI,Active,2020-09-01,9606.45,USD,5.51
ACC00000421,CUST0006210,BR0034,Savings,Active,2025-07-06,20039.98,INR,3.15
ACC00000422,CUST0008077,BR0009,Savings,Active,2019-10-22,284662.1,INR,8.1
ACC00000423,CUST0002350,BR0026,Current,Dormant,2023-07-22,13632.47,INR,8.4
ACC00000424,CUST0000384,BR0030,FD,Active,2019-02-10,37954.72,EUR,5.91
ACC00000425,CUST0002586,BR0022,Savings,Active,2020-07-10,442060.46,INR,4.28
ACC00000426,CUST0000703,BR0025,Savings,Active,2021-10-24,7282.66,INR,4.42
ACC00000427,CUST0002097,BR0040,NRI,Active,2021-04-16,76074.54,INR,5.02
ACC00000428,CUST0000319,BR0004,Savings,Active,2020-12-19,10393.43,INR,7.66
ACC00000429,CUST0008213,BR0047,Savings,Dormant,2023-08-23,5177.38,INR,7.36
ACC00000430,CUST0000592,BR0028,Current,Active,2020-07-17,18072.32,INR,7.9
ACC00000431,CUST0004105,BR0037,Savings,Active,2025-12-28,48552.47,INR,8.05
ACC00000432,CUST0001461,BR0010,Current,Active,2024-05-31,2545.08,INR,4.48
ACC00000433,CUST0001912,BR0009,Savings,Dormant,2018-05-28,123074.65,INR,6.79
ACC00000434,CUST0003127,BR0036,Savings,Dormant,2023-11-28,109113.42,INR,3.74
ACC00000435,CUST0006913,BR0001,Savings,Active,2020-06-07,45910.63,INR,6.54
ACC00000436,CUST0006848,BR0030,NRI,Active,2024-09-28,8667.72,INR,5.86
ACC00000437,CUST0007045,BR0011,Savings,Active,2025-07-06,68026.28,INR,4.4
ACC00000438,CUST0005349,BR0025,RD,Active,2024-09-24,99791.81,INR,2.98
ACC00000439,CUST0001271,BR0011,FD,Active,2024-06-27,10847.6,INR,4.65
ACC00000440,CUST0007167,BR0041,Current,Active,2021-04-08,12593.23,INR,4.89
ACC00000441,CUST0000282,BR0005,Savings,Active,2023-02-24,11790.08,INR,7.75
ACC00000442,CUST0005213,BR0027,Savings,Active,2021-12-06,9685.77,INR,8.02
ACC00000443,CUST0001830,BR0023,Current,Closed,2022-05-20,44575.22,INR,8.2
ACC00000444,CUST0008745,BR0019,Savings,Dormant,2018-06-18,96324.49,INR,4.19
ACC00000445,CUST0003740,BR0003,Savings,Active,2021-08-21,70654.6,INR,7.69
ACC00000446,CUST0006277,BR0008,FD,Active,2025-04-03,43473.3,INR,7.21
ACC00000447,CUST0002965,BR0048,Savings,Dormant,2022-03-29,7659.02,INR,8.08
ACC00000448,CUST0005617,BR0049,FD,Dormant,2025-05-03,21039.21,INR,6.08
ACC00000449,CUST0007764,BR0036,Current,Active,2019-03-19,141629.44,EUR,2.77
ACC00000450,CUST0002808,BR0015,Current,Dormant,2024-09-24,214282.31,INR,6.29
ACC00000451,CUST0002920,BR0013,Current,Dormant,2019-06-03,4954.91,INR,6.55
ACC00000452,CUST0001571,BR0030,Current,Active,2025-04-15,26114.49,INR,5.65
ACC00000453,CUST0005757,BR0041,Current,Active,2025-03-07,592499.91,INR,2.84
ACC00000454,CUST0006708,BR0010,Current,Active,2022-12-27,12137.84,INR,8.14
ACC00000455,CUST0007950,BR0034,Savings,Active,2020-10-12,42972.18,INR,3.11
ACC00000456,CUST0006877,BR0030,FD,Active,2019-12-29,299569.32,INR,2.54
ACC00000457,CUST0008253,BR0025,Savings,Dormant,2021-07-12,69339.18,INR,5.07
ACC00000458,CUST0003576,BR0006,Current,Active,2018-05-28,69960.11,INR,4.35
ACC00000459,CUST0002829,BR0037,Savings,Active,2020-12-30,11333.43,INR,7.02
ACC00000460,CUST0002575,BR0017,Current,Active,2018-08-25,13776.1,INR,4.41
ACC00000461,CUST0003383,BR0036,Savings,Active,2026-02-06,2666.52,INR,4.61
ACC00000462,CUST0003765,BR0040,Savings,Active,2021-07-04,126046.85,INR,8.26
ACC00000463,CUST0003425,BR0032,NRI,Active,2020-01-12,20808.61,INR,3.76
ACC00000464,CUST0001099,BR0022,Current,Active,2025-01-04,13984.1,INR,7.02
ACC00000465,CUST0000198,BR0033,Savings,Active,2018-04-03,60950.6,INR,3.61
ACC00000466,CUST0002689,BR0022,Savings,Active,2026-01-09,30872.38,INR,5.0
ACC00000467,CUST0007099,BR0036,Savings,Active,2024-05-09,4129.88,INR,6.64
ACC00000468,CUST0006130,BR0018,FD,Active,2025-05-26,16057.72,INR,6.81
ACC00000469,CUST0009761,BR0028,Savings,Active,2023-12-30,210200.1,INR,7.24
ACC00000470,CUST0009063,BR0013,Current,Active,2021-05-05,12175.79,INR,3.19
ACC00000471,CUST0000510,BR0018,Current,Dormant,2018-12-04,13351.92,INR,4.42
ACC00000472,CUST0002464,BR0023,Savings,Dormant,2020-06-24,1643.57,USD,5.37
ACC00000473,CUST0007098,BR0035,Savings,Dormant,2019-02-28,26308.89,INR,3.75
ACC00000474,CUST0001889,BR0018,Savings,Active,2022-03-05,29131.51,INR,6.88
ACC00000475,CUST0002251,BR0010,Savings,Active,2020-12-04,131203.25,INR,8.02
ACC00000476,CUST0004672,BR0002,Savings,Active,2023-08-01,45184.39,INR,6.81
ACC00000477,CUST0005011,BR0014,Savings,Dormant,2023-11-26,18961.79,INR,4.98
ACC00000478,CUST0000985,BR0032,Current,Active,2021-02-21,101535.43,USD,5.21
ACC00000479,CUST0000796,BR0030,Savings,Active,2025-04-28,32474.21,INR,7.57
ACC00000480,CUST0006090,BR0019,FD,Closed,2024-04-27,27481.08,INR,4.97
ACC00000481,CUST0000848,BR0005,Current,Active,2025-08-03,235917.46,INR,6.11
ACC00000482,CUST0001392,BR0048,Savings,Active,2018-08-09,29384.56,INR,4.89
ACC00000483,CUST0007594,BR0032,Savings,Active,2020-08-11,21338.76,INR,6.12
ACC00000484,CUST0005718,BR0010,Savings,Active,2021-05-11,38394.75,INR,7.37
ACC00000485,CUST0002994,BR0005,FD,Active,2024-09-01,8974.59,INR,8.13
ACC00000486,CUST0007628,BR0014,Current,Active,2024-10-31,398296.26,INR,8.4
ACC00000487,CUST0004458,BR0039,Savings,Closed,2021-07-28,6805.91,INR,2.92
ACC00000488,CUST0004572,BR0042,Current,Active,2019-12-07,211362.13,INR,5.12
ACC00000489,CUST0009630,BR0043,Savings,Dormant,2019-03-11,65950.76,INR,4.91
ACC00000490,CUST0008594,BR0019,Current,Active,2019-03-24,45287.63,INR,8.09
ACC00000491,CUST0000878,BR0011,RD,Active,2020-08-02,34866.11,INR,2.75
ACC00000492,CUST0003155,BR0035,Current,Dormant,2021-09-19,41630.88,USD,4.75
ACC00000493,CUST0005710,BR0039,FD,Active,2022-04-23,167333.82,INR,7.84
ACC00000494,CUST0009099,BR0046,Current,Active,2023-01-15,17664.64,INR,7.75
ACC00000495,CUST0004442,BR0038,Savings,Active,2019-02-27,220579.41,INR,8.05
ACC00000496,CUST0001096,BR0022,Current,Active,2019-06-21,8193.77,INR,4.27
ACC00000497,CUST0001807,BR0045,Savings,Dormant,2020-10-31,5543.4,INR,3.61
ACC00000498,CUST0005997,BR0046,FD,Active,2021-06-16,307744.93,INR,6.18
ACC00000499,CUST0001677,BR0030,Current,Active,2024-05-30,9518.25,INR,5.67
ACC00000500,CUST0008400,BR0030,Savings,Dormant,2024-06-22,11004.99,USD,6.55
ACC00000501,CUST0009558,BR0047,Savings,Active,2019-07-30,13082.02,EUR,3.61
ACC00000502,CUST0005502,BR0050,Current,Active,2021-11-01,79568.77,INR,8.31
ACC00000503,CUST0009602,BR0011,Current,Active,2024-05-07,12156.72,INR,3.96
ACC00000504,CUST0007277,BR0022,FD,Active,2025-12-18,39906.53,USD,5.15
ACC00000505,CUST0007182,BR0010,Savings,Active,2019-08-03,657.62,INR,6.93
ACC00000506,CUST0008438,BR0043,FD,Active,2021-06-01,2437.1,INR,8.22
ACC00000507,CUST0008069,BR0019,Savings,Active,2026-01-27,7905.15,INR,5.58
ACC00000508,CUST0002603,BR0015,Current,Dormant,2020-07-11,8870.12,INR,3.64
ACC00000509,CUST0005168,BR0035,Current,Active,2018-03-21,217.4,INR,6.23
ACC00000510,CUST0003482,BR0035,Savings,Active,2025-11-27,13213.85,INR,3.25
ACC00000511,CUST0001478,BR0001,Savings,Active,2024-02-14,17929.66,INR,5.19
ACC00000512,CUST0006286,BR0047,Savings,Active,2024-01-20,206097.06,EUR,3.47
ACC00000513,CUST0002498,BR0045,Savings,Active,2025-05-10,15460.09,INR,3.94
ACC00000514,CUST0005851,BR0047,Current,Active,2018-04-01,992.57,INR,7.78
ACC00000515,CUST0001481,BR0018,Current,Active,2025-12-24,31777.44,INR,6.51
ACC00000516,CUST0001788,BR0026,Current,Active,2022-07-01,47638.23,USD,6.86
ACC00000517,CUST0001813,BR0018,RD,Active,2025-11-04,7022.66,INR,3.54
ACC00000518,CUST0002924,BR0041,Savings,Active,2023-07-15,370116.97,INR,8.16
ACC00000519,CUST0002562,BR0018,Current,Active,2025-05-04,157869.25,INR,2.89
ACC00000520,CUST0002947,BR0043,Current,Closed,2019-05-26,7252.7,INR,8.18
ACC00000521,CUST0000916,BR0018,RD,Dormant,2020-12-20,243751.75,INR,4.01
ACC00000522,CUST0009085,BR0032,Current,Active,2020-04-28,125161.45,INR,2.88
ACC00000523,CUST0006372,BR0038,Savings,Dormant,2022-12-26,9190.82,INR,5.31
ACC00000524,CUST0007314,BR0027,Current,Active,2022-09-13,27918.54,INR,5.49
ACC00000525,CUST0002816,BR0049,Savings,Active,2025-07-23,760.24,INR,7.27
ACC00000526,CUST0005286,BR0029,Savings,Active,2023-06-18,32280.85,EUR,6.36
ACC00000527,CUST0004594,BR0049,Savings,Dormant,2018-10-12,39163.47,INR,4.75
ACC00000528,CUST0000977,BR0041,FD,Active,2018-06-27,156190.81,INR,6.17
ACC00000529,CUST0000750,BR0020,Savings,Active,2018-05-14,27740.92,INR,6.12
ACC00000530,CUST0003556,BR0035,Savings,Dormant,2024-03-29,21370.78,USD,8.11
ACC00000531,CUST0007581,BR0023,Savings,Active,2024-05-22,68999.92,INR,2.71
ACC00000532,CUST0004800,BR0012,Savings,Active,2024-02-23,36968.98,INR,6.42
ACC00000533,CUST0007456,BR0035,FD,Active,2018-10-03,28217.28,INR,7.04
ACC00000534,CUST0003016,BR0036,Savings,Active,2018-06-06,33870.61,INR,6.0
ACC00000535,CUST0008461,BR0042,Savings,Active,2020-01-12,15006.98,USD,7.73
ACC00000536,CUST0003029,BR0028,Savings,Active,2024-02-16,390.73,INR,8.27
ACC00000537,CUST0006449,BR0037,Savings,Active,2021-02-26,38232.38,INR,3.99
ACC00000538,CUST0009204,BR0020,Savings,Active,2024-01-21,4359.94,INR,7.72
ACC00000539,CUST0005240,BR0035,Savings,Active,2025-05-02,2348.91,INR,5.58
ACC00000540,CUST0001249,BR0007,Savings,Dormant,2019-05-26,24253.51,INR,6.69
ACC00000541,CUST0008955,BR0034,Savings,Active,2022-03-03,19311.36,INR,4.03
ACC00000542,CUST0008915,BR0006,Current,Active,2021-02-27,13133.17,INR,7.46
ACC00000543,CUST0001406,BR0019,Current,Active,2025-09-14,142547.42,INR,5.33
ACC00000544,CUST0006155,BR0042,Current,Active,2018-03-23,1009908.37,INR,6.73
ACC00000545,CUST0000439,BR0008,Savings,Active,2022-10-11,2209.78,INR,7.71
ACC00000546,CUST0000315,BR0048,Savings,Dormant,2019-02-15,29318.04,EUR,6.27
ACC00000547,CUST0002113,BR0030,Current,Dormant,2019-02-11,28671.9,INR,6.12
ACC00000548,CUST0004997,BR0002,Savings,Active,2022-07-12,63597.85,INR,2.89
ACC00000549,CUST0000592,BR0016,Savings,Closed,2019-08-18,52184.58,INR,6.61
ACC00000550,CUST0005534,BR0046,Current,Active,2022-12-20,75822.91,INR,4.65
ACC00000551,CUST0003671,BR0024,FD,Active,2018-11-15,54142.74,INR,7.64
ACC00000552,CUST0008049,BR0025,Savings,Active,2024-07-19,1456799.65,INR,5.19
ACC00000553,CUST0001910,BR0013,Current,Active,2022-01-16,401152.56,INR,7.58
ACC00000554,CUST0008028,BR0009,Savings,Active,2023-12-29,1167.57,INR,7.69
ACC00000555,CUST0004464,BR0030,Savings,Active,2025-05-24,11247.05,INR,6.63
ACC00000556,CUST0006775,BR0009,FD,Active,2023-02-26,3228.02,INR,2.97
ACC00000557,CUST0002424,BR0040,Current,Active,2020-05-14,273125.44,INR,4.01
ACC00000558,CUST0003271,BR0007,FD,Active,2019-06-29,38159.81,INR,4.1
ACC00000559,CUST0009446,BR0016,Current,Active,2022-03-10,42850.62,INR,7.03
ACC00000560,CUST0001454,BR0038,Current,Active,2025-03-11,37238.45,INR,7.88
ACC00000561,CUST0000196,BR0032,Current,Active,2022-09-13,106993.67,INR,6.24
ACC00000562,CUST0005587,BR0029,Current,Active,2018-07-30,1576.18,INR,3.94
ACC00000563,CUST0008982,BR0043,Savings,Active,2021-09-03,660.21,INR,4.52
ACC00000564,CUST0003554,BR0040,Savings,Active,2018-05-09,83393.46,INR,5.66
ACC00000565,CUST0009005,BR0015,Savings,Active,2019-08-17,14992.69,INR,3.04
ACC00000566,CUST0004931,BR0011,Savings,Active,2019-05-29,15640.27,EUR,7.4
ACC00000567,CUST0002581,BR0009,Current,Active,2024-08-10,5111.6,INR,6.26
ACC00000568,CUST0009724,BR0016,Savings,Dormant,2024-04-30,2750.3,INR,3.85
ACC00000569,CUST0008166,BR0025,Savings,Active,2020-02-04,83891.3,INR,7.98
ACC00000570,CUST0000405,BR0032,Savings,Active,2021-01-05,8046.82,INR,5.67
ACC00000571,CUST0008145,BR0045,Savings,Dormant,2018-12-06,8488.74,INR,2.82
ACC00000572,CUST0002845,BR0010,Current,Active,2018-08-27,6534.95,INR,6.77
ACC00000573,CUST0002337,BR0010,Savings,Active,2021-11-22,1406.83,INR,5.35
ACC00000574,CUST0007847,BR0030,Savings,Active,2019-06-16,22846.59,INR,5.4
ACC00000575,CUST0000090,BR0020,Savings,Active,2022-06-30,31595.77,INR,6.65
ACC00000576,CUST0009598,BR0041,NRI,Active,2025-12-26,78805.23,INR,3.67
ACC00000577,CUST0005063,BR0034,Savings,Active,2019-12-14,9168.03,INR,8.2
ACC00000578,CUST0006729,BR0001,Savings,Active,2022-03-09,1105.07,INR,7.41
ACC00000579,CUST0009810,BR0032,Current,Active,2020-02-24,89752.79,INR,7.92
ACC00000580,CUST0003595,BR0040,Savings,Active,2020-08-03,16677.53,INR,7.95
ACC00000581,CUST0009718,BR0031,NRI,Active,2025-10-10,1443.88,INR,4.94
ACC00000582,CUST0009888,BR0048,Savings,Dormant,2022-08-06,131927.97,INR,4.46
ACC00000583,CUST0004042,BR0011,FD,Active,2018-12-02,729.85,INR,5.83
ACC00000584,CUST0008945,BR0041,Savings,Active,2018-09-23,19592.34,INR,3.21
ACC00000585,CUST0000716,BR0019,Savings,Active,2020-05-30,1848.47,INR,5.57
ACC00000586,CUST0002442,BR0050,Savings,Active,2026-01-25,21567.69,INR,6.02
ACC00000587,CUST0008140,BR0007,NRI,Active,2022-12-28,8124.12,INR,3.19
ACC00000588,CUST0003430,BR0029,Current,Active,2023-05-26,9437.27,INR,6.94
ACC00000589,CUST0005269,BR0042,FD,Closed,2019-08-10,5069.17,INR,7.98
ACC00000590,CUST0008667,BR0038,Savings,Active,2020-02-04,22073.06,INR,4.27
ACC00000591,CUST0002822,BR0036,FD,Active,2025-04-30,873533.88,INR,2.55
ACC00000592,CUST0008061,BR0033,Savings,Active,2022-11-22,44361.87,INR,7.82
ACC00000593,CUST0009844,BR0036,Savings,Dormant,2020-09-16,31100.8,USD,4.72
ACC00000594,CUST0006152,BR0026,Savings,Active,2020-03-19,36976.41,INR,2.54
ACC00000595,CUST0007397,BR0029,RD,Active,2021-10-28,116470.5,INR,3.18
ACC00000596,CUST0002902,BR0029,Current,Active,2021-04-22,49626.48,INR,6.54
ACC00000597,CUST0003101,BR0035,Savings,Active,2024-08-04,44010.64,USD,5.67
ACC00000598,CUST0003593,BR0003,Savings,Active,2025-09-11,897.0,INR,3.54
ACC00000599,CUST0008375,BR0046,Savings,Active,2018-12-07,23632.83,INR,5.71
ACC00000600,CUST0006666,BR0005,Savings,Active,2024-01-12,6049.93,INR,4.76
ACC00000601,CUST0006833,BR0033,Savings,Dormant,2023-10-03,69234.7,INR,3.82
ACC00000602,CUST0009815,BR0011,Savings,Dormant,2024-07-22,16186.74,INR,7.61
ACC00000603,CUST0000084,BR0006,RD,Dormant,2026-01-21,109416.46,INR,7.44
ACC00000604,CUST0000086,BR0002,FD,Active,2019-03-18,4014.05,INR,6.58
ACC00000605,CUST0007465,BR0013,Savings,Active,2023-08-09,119821.64,USD,3.64
ACC00000606,CUST0009935,BR0001,RD,Active,2021-03-18,97798.4,INR,4.9
ACC00000607,CUST0001311,BR0027,Current,Active,2020-03-26,66674.55,INR,6.87
ACC00000608,CUST0009133,BR0040,Savings,Active,2023-07-11,37195.31,INR,7.27
ACC00000609,CUST0001037,BR0042,Savings,Active,2025-10-18,109392.52,INR,8.04
