customer_id,first_name,last_name,gender,dob,email,phone,city,segment,kyc_status,created_at
CUST0000224,Jagvi,Sridhar,Other,1987-01-25,ewadhwa@example.net,03856526131,Hyderabad,HNI,Verified,2022-03-02
CUST0000225,Ayushman,Chokshi,F,1989-08-26,chadhajairaj@example.com,02140586717,Lucknow,Retail,Verified,2025-01-10
CUST0000226,Aarush,Lad,M,1963-09-28,alka43@example.com,+916455110094,Delhi,Corporate,Verified,2023-12-07
CUST0000227,Janani,Rattan,M,1954-12-29,alexander33@example.com,02171116509,Jaipur,Retail,Verified,2022-08-06
CUST0000228,Watika,Mangat,M,1966-08-15,duttaojasvi@example.org,+914258393258,Delhi,Retail,Verified,2025-07-24
CUST0000229,Falguni,Issac,F,1952-12-19,,+913057709528,Kolkata,Premium,Verified,2021-04-09
CUST0000230,Victor,Saini,M,1967-03-16,qushi26@example.org,1242385999,Ahmedabad,HNI,Pending,2024-05-09
CUST0000231,Frederick,Das,M,1958-11-03,rraj@example.net,+913925793142,Pune,Premium,Verified,2025-09-07
CUST0000232,Wahab,Srivastava,M,1965-09-04,maneijaya@example.org,03980552943,Kolkata,Premium,Pending,2025-08-08
CUST0000233,Arjun,Sura,M,1979-06-12,ckaul@example.org,+916151682058,Mumbai,Retail,Verified,2024-02-18
CUST0000234,Kamya,Singh,F,1978-10-22,fsane@example.org,+915859150358,Chennai,Retail,Verified,2021-06-11
CUST0000235,Faraj,Kari,M,2007-05-10,dbarad@example.net,05487054432,Kolkata,Retail,Verified,2023-05-09
CUST0000236,Logan,Nadig,F,1989-06-08,chandernandini@example.org,7230045928,Mumbai,Retail,Verified,2024-10-18
CUST0000237,Varenya,Nair,M,1974-07-11,ansh99@example.net,+915100840713,Mumbai,Corporate,Pending,2022-02-10
CUST0000238,Yug,Arya,M,1985-07-30,chakrikajhaveri@example.net,02261440877,Pune,Premium,Verified,2021-09-01
CUST0000239,Amara,Parsa,M,1974-11-03,ramachandranhitesh@example.net,04216976944,Chennai,Premium,Verified,2021-10-28
CUST0000240,Jagat,Madan,M,1971-09-02,krish19@example.com,06175820932,Bangalore,Retail,Verified,2025-04-01
CUST0000241,Isha,Tara,F,1961-05-15,sbhatt@example.org,+913940448560,Hyderabad,Premium,Failed,2025-11-29
CUST0000242,Priya,Sant,F,1957-08-21,timothyganesan@example.net,7934873181,Jaipur,HNI,Pending,2025-11-13
CUST0000243,Laksh,Sangha,F,2004-02-04,karanfalan@example.com,04395043207,Lucknow,Retail,Verified,2025-12-31
CUST0000244,Bakhshi,Taneja,F,2004-01-11,aachal36@example.org,8507425165,Lucknow,Retail,Verified,2025-12-09
CUST0000245,Zayyan,Contractor,M,1993-06-29,tnatarajan@example.net,07210521799,Lucknow,Premium,Verified,2024-11-30
CUST0000246,Urmi,Jain,F,1954-11-07,hemal26@example.com,5676869905,Bangalore,Retail,Verified,2023-03-31
CUST0000247,Aadi,Bajaj,M,1953-08-09,gnaik@example.com,07285902559,Hyderabad,Corporate,Verified,2025-08-20
CUST0000248,Hamsini,Rama,F,1996-04-02,ishwar21@example.com,08621510022,Lucknow,Retail,Verified,2022-03-28
CUST0000249,Sai,Prabhakar,M,2007-02-03,warjas81@example.com,+916658654061,Hyderabad,Retail,Verified,2025-06-17
CUST0000250,Mitali,Bava,M,1993-03-11,keerurvashi@example.com,08369855088,Jaipur,Retail,Pending,2022-04-07
CUST0000251,Ishanvi,Patel,M,1958-10-18,rperi@example.org,6843328452,Lucknow,Retail,Verified,2023-11-25
CUST0000252,Vasana,Chander,M,1993-10-19,,01601159964,Chennai,Retail,Verified,2024-08-09
CUST0000253,Saanvi,Chahal,M,1954-04-12,kai94@example.com,+919301400478,Mumbai,Retail,Verified,2023-11-03
CUST0000254,Brijesh,Hegde,M,1966-06-12,,+917110446338,Lucknow,HNI,Failed,2021-08-08
CUST0000255,Aarav,Sura,Other,2005-07-01,kcontractor@example.com,07311452108,Hyderabad,HNI,Verified,2024-01-12
CUST0000256,Sai,Hans,M,1966-02-08,mohammed36@example.org,07420467321,Mumbai,Retail,Verified,2022-10-03
CUST0000257,Lavanya,Hayer,M,1996-04-10,aradhana53@example.net,8574474300,Pune,Retail,Verified,2024-09-02
CUST0000258,Ladli,Mohan,F,1980-07-07,timothychander@example.org,08913932826,Lucknow,Retail,Verified,2024-10-09
CUST0000259,Jalsa,Sethi,F,1984-02-15,falgunichaudhary@example.com,2802892383,Lucknow,Premium,Verified,2023-05-05
CUST0000260,Maanav,Panchal,M,2007-06-14,teerth35@example.net,6617834665,Kolkata,Retail,Verified,2023-12-30
CUST0000261,Harish,Patil,M,1970-05-17,kashvidave@example.com,+910185938478,Mumbai,Retail,Verified,2025-02-04
CUST0000262,Rudra,Bansal,F,1992-05-09,nmohan@example.org,+912651571881,Lucknow,Retail,Verified,2021-12-25
CUST0000263,Saksham,Chandran,M,1987-06-04,udarshcherian@example.org,1267747994,Chennai,Premium,Verified,2021-09-29
CUST0000264,Lopa,Kota,F,1991-12-07,ehayer@example.net,0949107069,Jaipur,Retail,Verified,2026-01-25
CUST0000265,Fitan,Sani,F,2007-04-19,manneunnati@example.org,+916810607810,Mumbai,Premium,Verified,2023-08-03
CUST0000266,Yashawini,Mukherjee,M,1953-01-25,mitesh08@example.net,+918829694333,Jaipur,Corporate,Verified,2022-05-20
CUST0000267,Dominic,Ganguly,M,1998-12-25,routurishilla@example.net,4604943942,Ahmedabad,Retail,Verified,2022-03-02
CUST0000268,Daksha,Chandran,F,1955-06-18,ubrahmbhatt@example.org,+911896574519,Hyderabad,Retail,Verified,2024-07-10
CUST0000269,Vaishnavi,Tripathi,F,1996-03-08,noah81@example.org,+914428473544,Pune,Retail,Verified,2024-03-25
CUST0000270,Ansh,Doshi,F,1982-11-30,naraindayamai@example.org,+913087411958,Kolkata,Retail,Verified,2023-11-06
CUST0000271,Zinal,Biswas,F,1951-02-24,majumdarvidhi@example.net,03337378444,Chennai,Retail,Verified,2021-05-03
CUST0000272,Tanvi,Shere,F,1975-10-22,amritatella@example.com,2697399509,Pune,Retail,Verified,2022-10-16
CUST0000273,Veer,Wali,F,1977-03-09,choudhurynihal@example.com,4967624401,Kolkata,Premium,Verified,2024-07-24
CUST0000274,Yashasvi,Yogi,F,2001-08-06,,+910269965718,Pune,Retail,Verified,2021-09-25
CUST0000275,Deepa,Nair,F,1997-12-06,tailorvasudha@example.net,04230475422,Pune,Retail,Verified,2025-02-10
CUST0000276,Nakul,Chand,F,1976-11-29,niyer@example.org,+912742315194,Delhi,Retail,Failed,2023-11-12
CUST0000277,Ikshita,Dugar,F,1987-06-27,isaacmuni@example.org,+914889313400,Hyderabad,Retail,Pending,2022-10-21
CUST0000278,Bina,Chander,F,1985-11-28,oscarkalla@example.org,+912759403495,Bangalore,Retail,Verified,2024-05-06
CUST0000279,Henry,Raj,F,1950-11-02,triyasingh@example.net,00617003813,Kolkata,Retail,Verified,2021-06-06
CUST0000280,Vaishnavi,Dutt,M,2002-03-24,rajatavig@example.net,+913259985384,Chennai,Retail,Pending,2025-08-15
CUST0000281,Ijaya,Mammen,F,2005-09-27,deepasoni@example.com,08586069472,Mumbai,HNI,Verified,2022-12-29
CUST0000282,Yashasvi,Kurian,F,1967-06-18,bhanumatiwali@example.com,+914716646290,Pune,Retail,Verified,2022-04-15
CUST0000283,Unni,More,F,1994-05-11,ibasu@example.com,+915627543188,Pune,Premium,Verified,2024-07-18
CUST0000284,Nikita,Bhatti,F,1951-04-27,khuranawridesh@example.net,6847467131,Kolkata,Retail,Verified,2024-09-26
CUST0000285,Ansh,Gaba,F,1982-06-07,nathan46@example.com,05705776812,Ahmedabad,Premium,Verified,2023-08-17
CUST0000286,Amol,Memon,M,1969-03-17,qrajagopalan@example.net,+918639008161,Bangalore,Retail,Verified,2022-11-13
CUST0000287,Vansha,Sant,M,2000-08-14,chaitaly15@example.net,+910193725714,Pune,Premium,Verified,2022-04-05
CUST0000288,Ryan,Kalla,M,1999-02-21,amol54@example.com,0024061541,Lucknow,Retail,Verified,2021-05-06
CUST0000289,Nakul,Keer,M,2000-03-12,manbirvig@example.net,7788619178,Delhi,Retail,Verified,2021-05-07
CUST0000290,Suhani,Mishra,M,2003-08-20,nakulwarrior@example.org,2429997279,Jaipur,Retail,Verified,2025-07-05
CUST0000291,Agastya,Devi,F,1963-12-29,nisha26@example.net,9865144411,Delhi,Retail,Verified,2024-04-05
CUST0000292,Charles,Khurana,M,1982-09-08,zilmilsrinivasan@example.com,+911881477864,Bangalore,Retail,Pending,2025-08-11
CUST0000293,Ubika,Ratti,F,1996-03-10,tellaayush@example.net,01386637837,Lucknow,HNI,Verified,2021-12-12
CUST0000294,Utkarsh,Sandal,M,1998-08-29,chaudhrychampak@example.org,3719660890,Delhi,Retail,Verified,2022-09-19
CUST0000295,Siddharth,Kumar,F,1983-07-19,indrajit45@example.org,0353123485,Jaipur,Premium,Verified,2025-02-23
CUST0000296,Nathaniel,Mishra,M,1973-08-12,zpradhan@example.com,+916438079484,Mumbai,Retail,Verified,2025-12-18
CUST0000297,Qadim,Ray,M,1992-03-02,wallawaida@example.net,5926701071,Hyderabad,Retail,Verified,2024-02-10
CUST0000298,Sneha,Borah,M,1997-04-15,abdul34@example.com,8673698737,Mumbai,Retail,Verified,2024-03-16
CUST0000299,Krish,Gopal,F,1955-01-16,robertsavant@example.net,02492194304,Hyderabad,Retail,Pending,2024-05-13
CUST0000300,Unni,Narula,M,1991-09-21,qnarasimhan@example.com,08255122320,Ahmedabad,Retail,Verified,2022-09-27
CUST0000301,Vyanjana,Mani,F,1955-05-20,aarush57@example.net,+912382281472,Ahmedabad,Premium,Verified,2022-10-01
CUST0000302,Zaitra,Varughese,M,1985-10-03,eiravatigill@example.net,09716705909,Ahmedabad,Retail,Verified,2024-03-04
CUST0000303,Nimrat,Bassi,M,1986-09-22,ttaneja@example.org,08648028317,Delhi,Premium,Verified,2022-05-04
CUST0000304,Balhaar,Doshi,Other,1975-09-26,somanqadim@example.org,+916406358105,Ahmedabad,Premium,Verified,2024-12-18
CUST0000305,Arjun,Sandal,F,2005-03-07,yatan61@example.com,05138511946,Hyderabad,Retail,Verified,2025-01-28
CUST0000306,Chatura,Garg,M,1973-02-11,,07884425217,Mumbai,Premium,Pending,2021-03-26
CUST0000307,Henry,Nagi,F,1971-01-21,chandrankamdar@example.com,8269038244,Kolkata,Retail,Pending,2023-12-07
CUST0000308,Girish,Kalita,F,2008-01-27,pranitbadami@example.net,+912499533845,Pune,Retail,Verified,2021-12-13
CUST0000309,Matthew,Kakar,F,1997-02-16,mitesh52@example.com,+911230906990,Hyderabad,Retail,Verified,2022-12-17
CUST0000310,Ati,Sharaf,M,1990-11-09,widishapalan@example.com,05558562719,Mumbai,Retail,Verified,2021-11-09
CUST0000311,Nitesh,Ahuja,M,1959-04-28,tsaha@example.net,04338013164,Mumbai,Premium,Verified,2025-04-17
CUST0000312,Hamsini,Ramanathan,F,1992-04-17,rayaansahni@example.net,2828677755,Pune,HNI,Verified,2023-02-06
CUST0000313,Turvi,Sura,F,1979-02-26,bhasinkamala@example.com,+915976633067,Lucknow,Retail,Verified,2025-02-21
CUST0000314,Vasudha,Pillay,F,1970-02-27,joza@example.net,07808357239,Kolkata,Retail,Verified,2021-04-20
CUST0000315,Divya,Sachdev,M,1961-07-21,bkadakia@example.net,4505537679,Lucknow,Retail,Pending,2021-04-19
CUST0000316,Akshay,Solanki,F,2000-11-07,prishabalasubramanian@example.com,+919731627062,Lucknow,Premium,Verified,2023-06-02
CUST0000317,Advaith,Sandal,F,1963-05-26,wvala@example.org,+915778633837,Mumbai,Retail,Verified,2025-05-28
CUST0000318,Qabil,Guha,M,1977-03-18,radhakibe@example.org,2210377152,Jaipur,Retail,Verified,2023-04-10
CUST0000319,Damyanti,Sodhi,M,1981-02-05,sarkarlaban@example.org,02176328328,Chennai,Premium,Verified,2025-07-16
CUST0000320,Sai,Bhatnagar,F,1983-10-28,gopaldhruv@example.com,03835115902,Hyderabad,Retail,Verified,2024-02-15
CUST0000321,Anirudh,Khalsa,M,1970-08-18,logan51@example.com,8357484979,Delhi,Corporate,Verified,2025-02-05
CUST0000322,Vasana,Dyal,M,2000-05-18,asrivastava@example.org,5772369415,Lucknow,Retail,Verified,2024-03-28
CUST0000323,Daksh,Hora,M,1972-10-18,irattan@example.com,00443668764,Ahmedabad,Corporate,Verified,2023-01-19
CUST0000324,Harish,Sankaran,M,1981-12-27,bhavaniarora@example.net,+919407281226,Delhi,Retail,Verified,2022-06-12
CUST0000325,Zaitra,Purohit,M,2002-10-14,gdutta@example.net,0055560049,Bangalore,Retail,Verified,2025-08-20
CUST0000326,Nandini,Mukhopadhyay,Other,1982-05-20,ishani75@example.net,2840119371,Jaipur,Premium,Verified,2025-02-17
CUST0000327,Aarav,Pai,F,1988-10-03,vihaanrama@example.net,+919128626525,Delhi,Premium,Verified,2021-07-11
CUST0000328,Jeevika,Sem,M,1960-05-03,phayre@example.org,1489834145,Pune,Premium,Verified,2025-02-24
CUST0000329,Ekalinga,D’Alia,Other,1977-09-25,ekarajlalla@example.org,+919057723489,Chennai,Retail,Verified,2021-06-03
CUST0000330,Ladli,Rajan,F,1987-05-29,prakashnirja@example.net,08437368594,Kolkata,HNI,Verified,2023-06-05
CUST0000331,Leena,Anand,M,1964-01-26,gkaran@example.org,+916538106997,Pune,Retail,Verified,2021-06-08
CUST0000332,Varsha,Parekh,M,1996-10-31,falguni47@example.org,05992292794,Lucknow,Retail,Verified,2025-11-04
CUST0000333,Yamini,Ganesan,M,1976-06-22,yadavi55@example.org,+917745126574,Jaipur,Retail,Failed,2023-03-28
CUST0000334,Abdul,Singhal,M,1999-06-25,imarannarula@example.org,00615925348,Jaipur,Premium,Verified,2021-12-21
CUST0000335,Harita,Ahluwalia,F,1992-07-22,udyatide@example.net,01212994711,Lucknow,Premium,Verified,2021-05-11
CUST0000336,Praneel,Rattan,F,1951-03-15,qmanne@example.org,+913576522507,Chennai,Retail,Verified,2023-03-11
CUST0000337,Falan,Subramanian,M,1978-10-27,kritika61@example.com,09383378473,Mumbai,Retail,Verified,2023-06-11
CUST0000338,Yamini,Hegde,F,1980-04-12,balvan44@example.net,1499160218,Delhi,Retail,Verified,2025-03-09
CUST0000339,Reva,Gola,F,1997-05-06,lakshdhawan@example.org,03667373989,Ahmedabad,Retail,Verified,2024-03-20
CUST0000340,Harini,Khare,M,1963-09-25,yoshitaandra@example.org,08754882120,Lucknow,Retail,Verified,2022-02-08
CUST0000341,Azad,Nanda,F,1963-03-11,damini55@example.com,+913587954100,Ahmedabad,Premium,Verified,2024-05-17
CUST0000342,Avni,Vohra,Other,1987-05-22,draman@example.net,01345320276,Delhi,Premium,Verified,2026-01-16
CUST0000343,Ishanvi,Savant,Other,1978-05-14,karansamuel@example.com,09251812425,Chennai,HNI,Pending,2023-12-21
CUST0000344,Mekhala,Hayre,M,1989-10-21,wshukla@example.com,05904832983,Mumbai,Retail,Verified,2021-12-17
CUST0000345,Daksh,Sani,F,1951-05-16,kabirissac@example.net,00595785514,Kolkata,Retail,Verified,2021-03-13
CUST0000346,Madhav,Randhawa,F,1972-09-25,vyaschatresh@example.com,08279208144,Chennai,Retail,Verified,2024-07-02
CUST0000347,Anmol,Kumar,F,2003-11-20,rnagarajan@example.net,+916482132179,Ahmedabad,Premium,Verified,2023-09-19
CUST0000348,Kamya,Nigam,Other,1964-02-16,charan69@example.com,+911822938953,Jaipur,Retail,Verified,2023-11-16
CUST0000349,Vasatika,Gara,F,1967-02-25,mahikapandya@example.net,08556203069,Jaipur,HNI,Verified,2024-03-01
CUST0000350,Vincent,Brar,F,1998-01-27,madhavrana@example.net,+913211909820,Bangalore,Premium,Verified,2023-06-27
CUST0000351,Yatin,Dugar,F,1986-12-06,anyabalay@example.net,+915388694594,Hyderabad,Retail,Verified,2023-06-02
CUST0000352,Rayaan,Kakar,F,1956-01-04,samaksh08@example.net,2509704030,Pune,Retail,Verified,2024-11-04
CUST0000353,Pushti,Krishna,M,1979-08-17,yamini09@example.org,08492105873,Pune,Premium,Verified,2021-12-21
CUST0000354,Siddharth,Bakshi,M,1997-01-17,dhawanyagnesh@example.org,+910898180211,Lucknow,Premium,Verified,2023-12-03
CUST0000355,Aarnav,Sampath,M,1980-11-15,cchaudhuri@example.com,5432831322,Ahmedabad,Retail,Verified,2021-04-23
CUST0000356,Nathaniel,Mishra,F,1963-03-23,hiteshchanda@example.com,01342791880,Pune,Retail,Verified,2022-02-06
CUST0000357,Neha,Rana,M,1963-08-15,guptafrado@example.org,7472415312,Pune,Retail,Verified,2021-11-30
CUST0000358,Xiti,Sem,F,1968-04-11,yashvimittal@example.com,7475920084,Chennai,Premium,Verified,2026-01-11
CUST0000359,Kritika,Dhillon,M,1979-03-04,gulatiarjun@example.net,09718464673,Kolkata,Retail,Verified,2023-04-15
CUST0000360,Gunbir,Bhat,F,2000-10-17,hray@example.net,6694085677,Ahmedabad,Retail,Pending,2024-08-03
CUST0000361,Aishani,Rao,F,1951-08-09,echawla@example.net,+910172198809,Bangalore,Retail,Verified,2021-10-16
CUST0000362,Chaman,Thakkar,F,1956-12-18,tripti35@example.org,04642086654,Kolkata,HNI,Verified,2022-02-09
CUST0000363,Bakhshi,Vohra,M,1961-02-06,dakshesh75@example.com,+913096849528,Bangalore,Retail,Verified,2024-11-22
CUST0000364,Janani,Jani,F,1986-11-22,tsinha@example.org,09686007142,Ahmedabad,Premium,Verified,2023-11-27
CUST0000365,Anthony,Edwin,F,1959-10-10,anthonybrahmbhatt@example.org,4079975443,Mumbai,Retail,Verified,2024-07-06
CUST0000366,Ria,Bail,M,1958-01-12,dalaljanaki@example.com,00311005653,Mumbai,Retail,Verified,2024-09-25
CUST0000367,Eesha,Handa,F,1952-12-26,,+913065116858,Pune,Retail,Pending,2024-05-13
CUST0000368,Bahadurjit,Ghose,M,1958-06-14,wableeesha@example.com,4579808508,Lucknow,Retail,Verified,2022-10-25
CUST0000369,Dominic,Sawhney,M,2000-05-14,zsarraf@example.net,+912605993166,Jaipur,Premium,Pending,2024-06-19
CUST0000370,Janaki,Bava,F,1981-09-09,aarnav56@example.com,9561126805,Chennai,Retail,Verified,2025-05-15
CUST0000371,Vedant,Kothari,M,1958-03-19,narayanbachittar@example.com,+914469159007,Pune,Retail,Verified,2025-06-12
CUST0000372,Zinal,Murty,M,1960-12-25,mbiswas@example.org,0076714091,Hyderabad,Retail,Verified,2021-09-13
CUST0000373,Qarin,Wali,M,1999-08-23,sgoswami@example.com,5188307636,Mumbai,Premium,Verified,2025-03-29
CUST0000374,Vedika,Sehgal,M,1967-10-15,sathegirindra@example.net,08642183023,Pune,Retail,Verified,2023-09-29
CUST0000375,Bahadurjit,Ratta,M,1972-08-25,girish70@example.net,7936757203,Jaipur,Retail,Verified,2025-05-23
CUST0000376,Forum,Chaudhary,F,1976-11-29,dgill@example.org,05675163874,Bangalore,Retail,Verified,2026-01-28
CUST0000377,Divya,Sood,F,1981-10-01,pchoudhury@example.com,+918055030075,Bangalore,HNI,Failed,2022-11-20
CUST0000378,Nathaniel,Suresh,F,1968-02-07,mammennirja@example.net,08741205613,Delhi,Retail,Verified,2022-09-12
CUST0000379,Chandran,Pau,F,2006-11-24,noahsachdeva@example.com,01711474859,Chennai,Premium,Verified,2024-06-21
CUST0000380,Eta,Solanki,F,1955-08-05,jananihans@example.net,03766256749,Lucknow,Retail,Verified,2024-06-10
CUST0000381,Aadi,Chaudry,F,1950-09-23,sandhudarika@example.org,+919978396025,Bangalore,Retail,Failed,2025-12-14
CUST0000382,Gagan,Murty,M,1996-08-14,bhavyadhar@example.org,+915269728288,Delhi,Retail,Pending,2026-03-04
CUST0000383,Chandran,Mane,M,1997-11-05,lsaini@example.net,09753339249,Mumbai,Retail,Verified,2021-07-06
CUST0000384,Aashi,Dani,M,1969-12-25,indirakulkarni@example.org,0501152034,Bangalore,Premium,Verified,2022-10-22
CUST0000385,Vamakshi,Kala,M,1976-05-09,umang50@example.net,+910281213817,Lucknow,Retail,Verified,2025-08-30
CUST0000386,Aishani,Bandi,F,1993-12-31,keerxalak@example.org,01993582412,Pune,Retail,Verified,2026-02-01
CUST0000387,Yutika,Raju,M,1958-01-07,hdhar@example.net,+912207402510,Jaipur,Premium,Verified,2023-11-15
CUST0000388,Eshana,Bandi,F,1963-12-13,pranit02@example.com,+917457207700,Hyderabad,Retail,Verified,2021-06-13
CUST0000389,Manan,Padmanabhan,Other,1976-12-29,pillaivanya@example.org,3545088495,Bangalore,Retail,Pending,2022-09-28
CUST0000390,Faris,Andra,F,1960-06-20,charita83@example.com,1145272739,Hyderabad,HNI,Pending,2021-11-30
CUST0000391,Jacob,Natarajan,M,1964-02-21,sabharwalmeera@example.com,01688812027,Hyderabad,Retail,Verified,2021-09-18
CUST0000392,Devika,Bakshi,M,1978-01-21,,09027504098,Hyderabad,Premium,Verified,2024-03-08
CUST0000393,Tara,Mittal,F,1999-08-15,wshetty@example.net,7991057537,Kolkata,Retail,Verified,2023-05-10
CUST0000394,Vyanjana,Chanda,F,1970-10-26,kalpitbajwa@example.org,7268280940,Hyderabad,Retail,Verified,2022-05-09
CUST0000395,Yatan,Rattan,M,2006-09-09,bshukla@example.com,8683228554,Kolkata,Retail,Pending,2022-12-25
CUST0000396,Dominic,Vohra,F,1983-09-18,parthmangal@example.org,4939816291,Jaipur,HNI,Verified,2023-11-22
CUST0000397,Chatura,Ratta,M,1989-12-02,sandalkashvi@example.net,0998856214,Hyderabad,Retail,Verified,2024-02-26
CUST0000398,Sneha,Bhatt,M,1982-10-17,wnanda@example.org,8047615788,Delhi,Retail,Verified,2025-11-24
CUST0000399,Ekiya,Kashyap,M,1998-01-06,eshana01@example.com,7959811372,Hyderabad,Premium,Pending,2024-04-09
CUST0000400,Mekhala,Buch,M,1987-09-16,eborra@example.org,1756186360,Ahmedabad,Retail,Verified,2022-01-07
CUST0000401,Manthan,Pandit,Other,1996-03-13,sinhafaris@example.com,6606049420,Chennai,Premium,Verified,2024-11-09
CUST0000402,Amaira,Thaker,F,2007-11-03,xdoshi@example.org,+913827263597,Delhi,Retail,Verified,2024-05-01
CUST0000403,Lopa,Rajagopalan,M,1976-08-31,zaitranatarajan@example.net,+917429581295,Lucknow,Retail,Verified,2023-12-04
CUST0000404,Logan,Gill,F,1977-02-16,saraahluwalia@example.net,3456905841,Bangalore,Retail,Verified,2026-01-18
CUST0000405,Balvan,Pandya,F,2001-01-02,ramanwilliam@example.org,+915723500224,Jaipur,Retail,Verified,2022-04-19
CUST0000406,Harsh,Chanda,Other,1962-01-15,aurorazayyan@example.org,08237676338,Jaipur,Premium,Pending,2022-09-20
CUST0000407,Abhimanyu,Naik,M,1991-10-31,parth42@example.org,04824298568,Ahmedabad,Premium,Verified,2024-10-14
CUST0000408,Kashvi,Dada,M,1960-03-15,avi14@example.org,09202387445,Ahmedabad,Premium,Verified,2024-06-30
CUST0000409,Lekha,Prasad,M,1954-10-04,sethanusha@example.com,01535740844,Ahmedabad,HNI,Verified,2023-10-11
CUST0000410,Hitesh,Ganguly,M,1978-02-02,xraj@example.net,6249240702,Ahmedabad,Retail,Verified,2026-01-04
CUST0000411,Sanaya,Bali,M,1982-06-18,arya96@example.net,+912384083727,Ahmedabad,HNI,Verified,2025-07-25
CUST0000412,Omisha,Munshi,F,2002-05-14,megha71@example.org,07437464443,Mumbai,HNI,Verified,2022-12-23
CUST0000413,Darika,Shanker,M,1996-08-09,advaithgupta@example.com,+916165389245,Pune,Retail,Verified,2025-07-05
CUST0000414,Falak,Oza,M,1989-07-02,warjas95@example.net,09788253520,Jaipur,Retail,Verified,2023-08-29
CUST0000415,Irya,Manda,M,1954-07-18,rbalakrishnan@example.net,06885459996,Ahmedabad,Premium,Verified,2022-07-07
CUST0000416,Zayyan,Chhabra,M,1960-08-16,bakshibimala@example.org,04678468533,Bangalore,Retail,Verified,2025-09-19
CUST0000417,Nitara,Tripathi,M,1987-06-15,mvenkatesh@example.net,07119048557,Mumbai,Premium,Verified,2025-08-28
